,tick,open,high,low,close,isstartcandel,datetime
290,2023.12.14 20:00:00,1.26144,1.27941,1.26119,1.2784,True,2023.12.14 00:00
291,2023.12.14 20:20:00,1.26144,1.27941,1.26119,1.27809,True,2023.12.14 00:00
292,2023.12.14 20:40:00,1.26144,1.27941,1.26119,1.27776,True,2023.12.14 00:00
293,2023.12.14 21:00:00,1.26144,1.27941,1.26119,1.27842,True,2023.12.14 00:00
294,2023.12.14 21:20:00,1.26144,1.27941,1.26119,1.2771,True,2023.12.14 00:00
295,2023.12.14 21:40:00,1.26144,1.27941,1.26119,1.27743,True,2023.12.14 00:00
296,2023.12.14 22:00:00,1.26144,1.27941,1.26119,1.27612,True,2023.12.14 00:00
297,2023.12.14 22:20:00,1.26144,1.27941,1.26119,1.27645,True,2023.12.14 00:00
298,2023.12.14 22:40:00,1.26144,1.27941,1.26119,1.2748,True,2023.12.14 00:00
299,2023.12.14 23:00:00,1.26144,1.27941,1.26119,1.27546,True,2023.12.14 00:00
300,2023.12.14 23:20:00,1.26144,1.27941,1.26119,1.27513,True,2023.12.14 00:00
301,2023.12.14 23:40:00,1.26144,1.27941,1.26119,1.27612,True,2023.12.14 00:00
302,2023.12.14 23:59:59,1.26144,1.27941,1.26119,1.27657,True,2023.12.14 00:00
303,2023.12.15 00:00:00,1.27663,1.27663,1.27663,1.27663,True,2023.12.15 00:00
304,2023.12.15 00:20:00,1.27663,1.27697,1.27663,1.27697,True,2023.12.15 00:00
305,2023.12.15 00:40:00,1.27663,1.27697,1.27663,1.27675,True,2023.12.15 00:00
306,2023.12.15 01:00:00,1.27663,1.2772,1.27663,1.2772,True,2023.12.15 00:00
307,2023.12.15 01:20:00,1.27663,1.2772,1.27629,1.27629,True,2023.12.15 00:00
308,2023.12.15 01:40:00,1.27663,1.2772,1.27629,1.27652,True,2023.12.15 00:00
309,2023.12.15 02:00:00,1.27663,1.2772,1.27562,1.27562,True,2023.12.15 00:00
310,2023.12.15 02:20:00,1.27663,1.2772,1.27562,1.27584,True,2023.12.15 00:00
311,2023.12.15 02:40:00,1.27663,1.2772,1.27471,1.27471,True,2023.12.15 00:00
312,2023.12.15 03:00:00,1.27663,1.2772,1.27471,1.27516,True,2023.12.15 00:00
313,2023.12.15 03:20:00,1.27663,1.2772,1.27471,1.27494,True,2023.12.15 00:00
314,2023.12.15 03:40:00,1.27663,1.2772,1.27471,1.27562,True,2023.12.15 00:00
315,2023.12.15 04:00:00,1.27663,1.2772,1.27471,1.27547,True,2023.12.15 00:00
316,2023.12.15 04:20:00,1.27663,1.2772,1.27471,1.27564,True,2023.12.15 00:00
317,2023.12.15 04:40:00,1.27663,1.2772,1.27471,1.27581,True,2023.12.15 00:00
318,2023.12.15 05:00:00,1.27663,1.2772,1.27471,1.27546,True,2023.12.15 00:00
319,2023.12.15 05:20:00,1.27663,1.2772,1.27471,1.27635,True,2023.12.15 00:00
320,2023.12.15 05:40:00,1.27663,1.2772,1.27471,1.27617,True,2023.12.15 00:00
321,2023.12.15 06:00:00,1.27663,1.2772,1.27471,1.27688,True,2023.12.15 00:00
322,2023.12.15 06:20:00,1.27663,1.2772,1.27471,1.2767,True,2023.12.15 00:00
323,2023.12.15 06:40:00,1.27663,1.27741,1.27471,1.27741,True,2023.12.15 00:00
324,2023.12.15 07:00:00,1.27663,1.27741,1.27471,1.27706,True,2023.12.15 00:00
325,2023.12.15 07:20:00,1.27663,1.27741,1.27471,1.27723,True,2023.12.15 00:00
326,2023.12.15 07:40:00,1.27663,1.27741,1.27471,1.2767,True,2023.12.15 00:00
327,2023.12.15 08:00:00,1.27663,1.27741,1.27471,1.2759,True,2023.12.15 00:00
328,2023.12.15 08:20:00,1.27663,1.27741,1.27434,1.27434,True,2023.12.15 00:00
329,2023.12.15 08:40:00,1.27663,1.27741,1.27434,1.27467,True,2023.12.15 00:00
330,2023.12.15 09:00:00,1.27663,1.27741,1.27401,1.27401,True,2023.12.15 00:00
331,2023.12.15 09:20:00,1.27663,1.27741,1.27401,1.27565,True,2023.12.15 00:00
332,2023.12.15 09:40:00,1.27663,1.27741,1.27401,1.27532,True,2023.12.15 00:00
333,2023.12.15 10:00:00,1.27663,1.27741,1.27401,1.27664,True,2023.12.15 00:00
334,2023.12.15 10:20:00,1.27663,1.27741,1.27401,1.27631,True,2023.12.15 00:00
335,2023.12.15 10:40:00,1.27663,1.27762,1.27401,1.27762,True,2023.12.15 00:00
336,2023.12.15 11:00:00,1.27663,1.27762,1.27401,1.27696,True,2023.12.15 00:00
337,2023.12.15 11:20:00,1.27663,1.27762,1.27401,1.27729,True,2023.12.15 00:00
338,2023.12.15 11:40:00,1.27663,1.27762,1.27401,1.27631,True,2023.12.15 00:00
339,2023.12.15 11:40:01,1.27663,1.27762,1.27401,1.27746,True,2023.12.15 00:00
340,2023.12.15 12:00:00,1.27663,1.27762,1.27401,1.27747,True,2023.12.15 00:00
341,2023.12.15 12:20:00,1.27663,1.27824,1.27401,1.27824,True,2023.12.15 00:00
342,2023.12.15 12:40:00,1.27663,1.27824,1.27401,1.2774,True,2023.12.15 00:00
343,2023.12.15 13:00:00,1.27663,1.27907,1.27401,1.27907,True,2023.12.15 00:00
344,2023.12.15 13:20:00,1.27663,1.27907,1.27401,1.27574,True,2023.12.15 00:00
345,2023.12.15 13:40:00,1.27663,1.27907,1.27401,1.27657,True,2023.12.15 00:00
346,2023.12.15 14:00:00,1.27663,1.27907,1.27323,1.27323,True,2023.12.15 00:00
347,2023.12.15 14:20:00,1.27663,1.27907,1.27323,1.27407,True,2023.12.15 00:00
348,2023.12.15 14:40:00,1.27663,1.27907,1.2699,1.2699,True,2023.12.15 00:00
349,2023.12.15 15:00:00,1.27663,1.27907,1.2699,1.27157,True,2023.12.15 00:00
350,2023.12.15 15:20:00,1.27663,1.27907,1.2699,1.27073,True,2023.12.15 00:00
351,2023.12.15 15:40:00,1.27663,1.27907,1.2699,1.27323,True,2023.12.15 00:00
352,2023.12.15 15:40:01,1.27663,1.27907,1.2699,1.27106,True,2023.12.15 00:00
353,2023.12.15 16:00:00,1.27663,1.27907,1.2699,1.27107,True,2023.12.15 00:00
354,2023.12.15 16:20:00,1.27663,1.27907,1.2699,1.27259,True,2023.12.15 00:00
355,2023.12.15 16:40:00,1.27663,1.27907,1.2699,1.27218,True,2023.12.15 00:00
356,2023.12.15 17:00:00,1.27663,1.27907,1.2699,1.273,True,2023.12.15 00:00
357,2023.12.15 17:20:00,1.27663,1.27907,1.2699,1.27137,True,2023.12.15 00:00
358,2023.12.15 17:40:00,1.27663,1.27907,1.2699,1.27178,True,2023.12.15 00:00
359,2023.12.15 18:00:00,1.27663,1.27907,1.2699,1.27014,True,2023.12.15 00:00
360,2023.12.15 18:20:00,1.27663,1.27907,1.2699,1.27055,True,2023.12.15 00:00
361,2023.12.15 18:40:00,1.27663,1.27907,1.26851,1.26851,True,2023.12.15 00:00
362,2023.12.15 19:00:00,1.27663,1.27907,1.26851,1.26933,True,2023.12.15 00:00
363,2023.12.15 19:20:00,1.27663,1.27907,1.26851,1.26892,True,2023.12.15 00:00
364,2023.12.15 19:40:00,1.27663,1.27907,1.26851,1.27014,True,2023.12.15 00:00
365,2023.12.15 20:00:00,1.27663,1.27907,1.26851,1.27048,True,2023.12.15 00:00
366,2023.12.15 20:20:00,1.27663,1.27907,1.26851,1.27019,True,2023.12.15 00:00
367,2023.12.15 20:40:00,1.27663,1.27907,1.26851,1.26985,True,2023.12.15 00:00
